61.561722,-140.495917,11387
62.471167,-141,11388
62.672167,-141,11389
31.243414,-82.260844,11399
45.954261,-70.244767,11400
46.023967,-68.403892,11401
46.070392,-67.300444,11402
42.598036,-84.974714,11403
33.869019,-93.178861,11409
34.300597,-93.573214,11410
40.6831,-84.967633,11414
40.209675,-87.364261,11416
40.832675,-87.181075,11417
42.177625,-84.995031,11419
36.438256,-85.464775,11426
37.093244,-85.85575,11427
32.906903,-87.928597,11428
37.299189,-86.207194,11429
35.710067,-85.631672,11430
36.276567,-85.044706,11432
36.958408,-80.413772,11435
36.209439,-79.981231,11436
33.996483,-82.278986,11437
36.739725,-83.201119,11438
32.013608,-84.237381,11439
32.179006,-82.958894,11441
34.560669,-80.928331,11443
37.04835,-80.466356,11444
36.68205,-80.253081,11445
37.008636,-82.063628,11447
34.062761,-82.123064,11448
29.001678,-81.389369,11450
34.519161,-79.461269,11451
34.696517,-79.704447,11452
29.002403,-81.033917,11453
29.293183,-83.020067,11454
29.376081,-82.442436,11455
37.526008,-80.829164,11456
39.020556,-75.700456,11457
38.612267,-80.5997,11458
39.719828,-76.214619,11459
39.181833,-75.792906,11462
38.866139,-75.612369,11463
39.150125,-80.0293,11464
39.385347,-79.495714,11465
39.171417,-75.786906,11466
40.319872,-81.673372,11468
39.8206,-81.562372,11470
40.599808,-81.787939,11471
40.269497,-77.863411,11472
42.842614,-82.12745,11474
43.001775,-79.467833,11475
43.066758,-76.759925,11476
42.509708,-76.860456,11477
42.548903,-76.21865,11478
36.112194,-107.864861,11480
33.998075,-110.350303,11482
34.396483,-109.863106,11483
34.41165,-109.844383,11484
34.605367,-109.6048,11485
35.503633,-108.429519,11486
35.926264,-108.162428,11488
36.101736,-107.604606,11489
45.158853,-67.249325,11492
29.657889,-95.589222,11494
29.774908,-93.984031,11496
43.944753,-76.558092,11499
44.4112,-74.502861,11501
48.999836,-122.572858,11504
32.383542,-111.49475,11505
32.665889,-111.726722,11506
41.314956,-122.352539,11514
38.0683,-113.298489,11517
31.252883,-104.083803,11520
39.284028,-99.167278,11528
39.305639,-96.766028,11529
39.30325,-96.161167,11530
34.102783,-116.332119,11569
34.019789,-115.293814,11570
44.606036,-119.354586,11576
41.116603,-121.653628,11577
41.458619,-119.366058,11578
44.716675,-106.001436,11579
42.457181,-106.975883,11580
44.281956,-101.451836,11581
42.363364,-99.013906,11582
42.917758,-91.534144,11583
42.319706,-93.335483,11584
42.097542,-93.379319,11585
33.907506,-78.028322,11586
34.437858,-78.962194,11587
30.00025,-78.633708,11588
38.116433,-88.079867,11593
38.905844,-80.478172,11594
38.462078,-80.631842,11595
31.701331,-106.376481,11625
27.455936,-99.493236,11626
25.862219,-97.4357,11627
36.982517,-80.427856,11642
38.138931,-117.270528,11653
31.854153,-103.581431,11660
31.568567,-93.916272,11676
33.295486,-92.969106,11679
33.508694,-92.645278,11680
33.554972,-92.627194,11681
34.198922,-92.270672,11683
32.649228,-115.697778,11689
43.667917,-84.470947,11695
43.2475,-84.0355,11697
41.098689,-121.531844,11702
41.080522,-121.528511,11703
38.702931,-121.109778,11704
37.985694,-120.965056,11705
37.890064,-120.923461,11706
37.850397,-120.906211,11707
36.807975,-120.460339,11708
35.73035,-120.012719,11709
69.171583,-141,11711
34.261158,-79.266961,11712
34.303111,-78.651486,11713
34.342667,-78.611706,11714
34.430911,-79.169314,11715
35.075969,-77.864175,11716
35.145994,-77.791839,11717
39.824567,-98.978858,11722
48.999825,-123.136031,11725
48.738711,-123.106856,11726
48.895658,-123.123528,11727
45.449228,-122.973742,11749
47.2734,-122.936033,11750
47.694981,-122.984494,11751
48.259011,-123.050564,11752
46.375286,-120.969156,11754
47.031333,-122.149556,11758
47.013333,-122.381778,11759
47.204861,-123.196111,11760
64.578092,-149.0787,11772
65.84915,-147.276533,11773
64.819444,-149.030111,11777
64.998583,-148.996222,11778
65.385028,-148.921528,11779
64.154269,-145.693728,11780
40.793822,-72.519839,11785
40.467289,-80.328367,11791
43.513914,-82.172128,11795
36.984383,-82.168439,11796
36.935214,-82.379644,11797
41.288397,-99.032031,11798
36.256708,-82.981658,11799
37.328942,-82.212361,11800
36.399128,-82.604456,11801
36.580469,-82.117461,11802
35.015922,-83.169733,11803
35.014811,-83.226844,11804
38.164475,-82.426372,11811
38.321833,-82.320286,11812
38.411917,-82.259311,11813
38.981744,-81.812353,11814
39.376772,-80.873911,11816
39.82175,-80.546111,11820
40.015294,-80.482344,11821
40.332625,-80.377064,11822
38.779197,-81.399092,11823
41.487997,-70.671167,11825
31.7845,-106.717528,11826
33.526444,-84.347811,11829
33.472306,-84.431842,11830
44.511983,-122.717336,11837
44.790814,-122.350939,11838
44.991528,-122.084,11839
45.061481,-121.990328,11840
45.184111,-121.825306,11841
45.4025,-121.528889,11842
45.579,-121.286833,11843
45.74125,-121.051972,11844
46.32175,-120.006944,11846
47.163167,-118.418806,11847
47.424631,-117.906031,11848
32.659131,-108.815917,11850
32.605856,-108.616219,11851
33.203889,-103.800508,11854
48.999994,-112.291225,11856
49.000008,-109.457983,11857
46.723233,-103.167119,11858
45.268156,-103.167119,11860
46.882233,-103.167122,11862
46.090031,-103.167117,11863
32.514417,-90.268811,11882
48.999972,-96.495583,11901
48.999986,-97.131836,11902
48.999983,-96.929936,11903
31.608086,-84.719444,11904
32.460586,-85.005431,11905
32.9824,-85.183303,11906
33.652639,-85.486056,11907
34.292194,-85.78725,11908
34.460167,-85.867194,11909
35.454028,-86.347361,11911
26.580242,-81.877086,11912
34.511992,-82.783581,11913
36.464661,-84.312319,11915
35.061506,-83.216428,11916
35.015728,-83.180122,11917
35.007114,-83.173289,11918
34.492011,-114.000778,11922
48.999825,-123.108417,11923
38.562472,-94.201167,11924
35.061053,-99.584564,11930
35.309111,-99.81825,11931
38.125342,-102.612692,11932
37.7054,-102.178406,11933
35.501019,-100.000389,11934
35.709933,-100.199956,11935
35.990528,-100.470083,11936
36.026372,-100.504803,11937
36.916747,-101.380186,11940
36.984136,-101.447519,11941
37.374797,-101.841058,11942
37.50885,-101.977369,11943
38.510375,-117.290228,11956
42.213947,-112.074819,11963
42.251444,-110.834417,11964
42.660639,-107.088028,11967
38.552992,-112.910592,11968
38.697081,-112.165425,11969
39.334964,-110.085786,11971
39.440844,-112.060683,11972
39.889686,-109.471625,11974
40.824697,-111.491975,11976
40.686611,-111.676556,11977
46.952608,-109.010464,11978
47.052528,-109.044967,11981
45.549606,-103.167119,11982
47.045539,-108.097311,11984
46.901456,-103.167122,11985
44.484706,-101.467256,11987
39.514158,-109.572156,11991
38.693217,-104.168625,11995
40.609978,-99.682639,11996
40.985372,-99.038308,11997
45.000792,-74.207578,12006
47.137542,-67.9078,12007
47.318667,-115,12009
47.465944,-115,12010
43.029131,-73.852094,12021
44.373161,-74.091789,12022
44.519828,-74.118622,12023
40.518686,-83.968161,12026
40.460994,-83.746406,12027
40.309031,-83.171661,12028
38.842214,-103.656889,12031
38.846194,-102.1195,12032
38.853917,-100.01575,12033
